dset,RMSE-mean,RMSE-std,NLL-mean,NLL-std,CRPS-mean,CRPS-std,CRPS-calibration-mean,CRPS-calibration-std,CRPS-sharpness-mean,CRPS-sharpness-std,time
wine_quality, 0.6702688336372375, 0.02031358703970909, 0.980791815376585, 0.02193624845352116, 0.36751598496523574, 0.010587179117966786, 0.7509678120791945, 0.0065800568700173515, 0.38345182711395864, 0.009569680438580041, 477.0879521369934
cpu_act, 2.5543322563171387, 0.18178029358386993, 2.2072770290717107, 0.03555302920949654, 1.2799976523312138, 0.03628178137195737, 2.4004315967586582, 0.045170529884366886, 1.1204339444274447, 0.036602463391799046, 606.0896692276001
pol, 5.192407608032227, 0.3901146352291107, 2.8704678818904332, 1.1383477293727433, 1.8190862062694866, 0.1208619233541178, 2.7907064096911243, 0.09717609709965373, 0.9716202034216379, 0.06335589397708073, 727.7724686198765
houses, 0.26229275234092275, 0.008658422952478257, -0.00674600848850464, 0.0387530603168653, 0.13832274494732075, 0.004037640175903801, 0.25820082276557926, 0.007327780956360248, 0.1198780778182585, 0.0036367060155566965, 1468.1160149309371
Bike_Sharing_Demand, 129.41368070427274, 50.14246010693208, 27.43776712510683, 21.63549268154747, 78.21808742165508, 31.64268122221531, 88.6561917168988, 31.652276869624586, 10.438104295243708, 0.09768198363757194, 1427.3263557751973
house_16H, 0.6176217478126818, 0.05933517064857915, 0.5025514523395159, 0.06338709132954788, 0.24550288593049321, 0.007586719901011261, 0.471876132922922, 0.011865259555867284, 0.22637324699242883, 0.00564082767260333, 1737.3622139559852
Brazilian_houses, 0.10670638496906644, 0.02345022800032368, -1.2444904790921625, 0.1129008170480491, 0.046416341157879855, 0.004627848557252018, 0.08615739236068345, 0.008429972797096437, 0.0397410512028036, 0.0040607730358203685, 2591.547526571486
MiamiHousing2016, 0.19134318398095773, 0.009234042830413493, -0.3501152042095334, 0.05393321546431986, 0.1003894497072609, 0.004150537736399444, 0.18801889135821137, 0.005735864004219024, 0.08762944165095049, 0.001993586557088633, 2947.974104086558
house_sales, 0.20302014556715106, 0.0033028728652227993, -0.26963874518237035, 0.015710894250112975, 0.10778696211910116, 0.0015383754861571484, 0.20757367745749022, 0.0024571979643491114, 0.09978671533838906, 0.0015466314173839943, 3004.033442152871
diamonds, 0.2392366367301292, 0.002510445121235916, -0.03571117850366326, 0.01251724686638608, 0.13412134212125004, 0.0015250385083478675, 0.2631356539373079, 0.001283779250252423, 0.12901431181605794, 0.0006363552765472659, 3170.504303349389
Ailerons, 0.028149117790862026, 6.346352071288027e-06, -2.151338842398238, 0.00022158421224055126, 0.017119077389946325, 4.301605853416366e-05, 0.03285989246498247, 4.433112695877562e-05, 0.015740815075036142, 3.169026179568943e-05, 3559.688293059667
superconduct, 170900.51624144573, 320020.9541633691, 398858042.7239399, 778920789.5033084, 67977.10390258502, 126784.72837825354, 67981.57691847217, 126784.80740725657, 4.473015887153587, 0.10528348142299455, 5424.422490808699
sulfur, 0.03804834174562161, 0.0030270987182173937, -2.0010242316692217, 0.014600961730321224, 0.02045794936857813, 0.00039517355357871154, 0.03898785735777993, 0.0005580964584915027, 0.018529907989201812, 0.0002265735765422812, 6122.51220840878
elevators, 0.02829341352600902, 4.130889875061934e-05, -2.148448385343692, 0.0015473503467956272, 0.017209247796924572, 3.963695761739494e-05, 0.03292766842778921, 4.606603975382019e-05, 0.015718420630864635, 2.417718078238957e-05, 6059.382995578978
medical_charges, 0.08640840939149963, 0.002330000528383252, -1.1087524425062902, 0.02919079534076724, 0.04189593661037541, 0.0007765234055297302, 0.0857031539375473, 0.0012319171252254495, 0.043807217327171875, 0.000561848240172118, 15196.868777169122
nyc-taxi-green-dec-2016, 0.41598054963118325, 0.01267858138318979, 0.044092874480117596, 0.14075688681028237, 0.1918626578921282, 0.014192536009266229, 0.37687172190959106, 0.027338339619120328, 0.18500906401746295, 0.013150351818524305, 48372.03499070803
house_sales, 0.19796196155551757, 0.002583708915474044, -0.29104875039160155, 0.021579428933239626, 0.10489771174859898, 0.0013769888023305223, 0.19861111977547247, 0.002776411496565891, 0.0937134080268735, 0.0018646148544280308, 2829.8863065772584
sulfur, 0.03729657000864586, 0.0033604845050186614, -1.8886843480573619, 0.07810460568731857, 0.021478258213010602, 0.002017506323215114, 0.039365597638248824, 0.003978862509816727, 0.017887339425238225, 0.0019806507768760123, 5004.118283589681
