dset,RMSE-mean,RMSE-std,NLL-mean,NLL-std,CRPS-mean,CRPS-std,CRPS-calibration-mean,CRPS-calibration-std,CRPS-sharpness-mean,CRPS-sharpness-std,time
Brazilian_houses, 0.026779869748394067, 0.014047004957527578, -2.7978511119548064, 0.050637569639336834, 0.009741633029987415, 0.0005868482032132479, 0.018460787577170092, 0.0013481882651843035, 0.008719154547182676, 0.0009466004760423474, 26.71744555897183
wine_quality, 0.6701117188934904, 0.015511899298488684, 1.0043033536352362, 0.027782309945950077, 0.37242337120360985, 0.009785456424129297, 0.6933255710212203, 0.009709721741918243, 0.32090219981761037, 0.003070397447532652, 41.96691499816047
pol, 6.830790877455063, 0.38427462661863454, 2.5582974058108796, 0.3851152901940305, 2.7081274257880166, 0.12894184972953102, 4.821719434721018, 0.15928045409109515, 2.113592008933001, 0.06254136178241233, 61.694481425815155
MiamiHousing2016, 0.16991279169548762, 0.007736527529810898, -0.5221597925331666, 0.048623525391098, 0.0868129525505344, 0.003268152368434586, 0.16311237209772958, 0.002830586970066633, 0.07629941954719519, 0.0007849789848670928, 62.86625838279724
sulfur, 0.02250920326606055, 0.004658586979799055, -2.7469045392571996, 0.07341422696243519, 0.009204194213604367, 0.000490418763312777, 0.020067053571348685, 0.0006344938331705596, 0.010862859357744316, 0.00018391943208414816, 64.20361426141527
Ailerons, 0.0001591699213423193, 3.4300058997044753e-06, -7.459182540093964, 0.027389324379191896, 8.352231655051085e-05, 1.8072627453831262e-06, 0.00015965887284002866, 2.10975772763867e-06, 7.613655628951778e-05, 8.627035526364091e-07, 87.43986980120341
diamonds, 0.23391806702988463, 0.0025661620531104872, -0.06049259442349819, 0.01296670861574841, 0.13067489831695922, 0.0013989635657811195, 0.2543924938155431, 0.00108013014483093, 0.12371759549858383, 0.000529264186657492, 126.97278255886502
house_sales, 0.19041316273846087, 0.003457631185113867, -0.33672060897926354, 0.017934811709537844, 0.1004225255880386, 0.0017971940564546636, 0.1947625754460679, 0.0017752701597326477, 0.09434004985802934, 0.0006685616091313204, 135.754925860299
cpu_act, 2.346690775573853, 0.09425778577151496, 2.261861841291214, 0.27088558134062785, 1.2082653755449053, 0.02169397807054394, 2.2124188578310937, 0.018860328373652264, 1.0041534822861882, 0.010580231632696453, 162.47605967521667
Bike_Sharing_Demand, 99.25850883030733, 2.5625011181801645, 5.5233198910295975, 0.036173183059395826, 47.076754267081256, 1.4374775414682404, 90.61364273221962, 1.8777559643101132, 43.53688846513838, 0.6065163075644477, 208.24654412269592
elevators, 0.002359362705723668, 9.192384830638433e-05, -4.7700067639482135, 0.03625730897996319, 0.0011974498548922628, 2.6441209748019073e-05, 0.002246695313540743, 2.5167880540211378e-05, 0.0010492454586484802, 8.899623605470765e-06, 251.39368473158942
house_16H, 0.6155543697922155, 0.06433963645357374, 0.5869730173524732, 0.12643915346302917, 88.96167047940604, 250.59087541024138, 288.57644595169637, 813.7820504178544, 199.61477547229035, 563.1911751197612, 300.6457531452179
houses, 0.2472935515602246, 0.006655151186595452, -0.08326274990949706, 0.037768162108971264, 0.1289243112418046, 0.002444964614537704, 0.24413388295186872, 0.0023404819705856676, 0.11520957171006414, 0.0009171253982233286, 383.2735977437761
yprop_4_1, 0.028827828095379093, 0.0048266112176866514, -2.127193383178598, 0.24058201993555386, 190.8883882160584, 356.7639842182259, 655.4627079212631, 1224.8714453704888, 464.5743197052048, 868.1111074775798, 476.9893421067132
medical_charges, 0.08100686267151361, 0.0019847990309689897, -1.2087022728819827, 0.03190670314389239, 0.03840227282736311, 0.0005469916450227708, 0.07956454732083001, 0.0006897165699419132, 0.041162274493466905, 0.0003022023768472083, 1249.413763999939
superconduct, 13.903276537094406, 0.2851430255697336, 3.709124512878963, 0.022190179066576745, 6.869487085838157, 0.13087942346785145, 13.443856906093409, 0.2188778218883316, 6.57436982025525, 0.10562240620265981, 1999.6191375785404
nyc-taxi-green-dec-2016, 0.4179754250828775, 0.0020995952115890238, 0.19004581134761953, 0.006561922391244749, 0.2007620452299386, 0.001037963333649989, 0.38848500090050103, 0.0016795002869685498, 0.18772295567056244, 0.000659650137203949, 4142.801315519545
