dset,RMSE-mean,RMSE-std,NLL-mean,NLL-std,CRPS-mean,CRPS-std,CRPS-calibration-mean,CRPS-calibration-std,CRPS-sharpness-mean,CRPS-sharpness-std,time
sulfur, 0.02971583009340372, 0.008437792524462973, -2.664743310417718, 0.17772715751935553, 0.011012355328449942, 0.0023737913609641363, 0.021297529233746188, 0.00474534964794055, 0.010285173905296246, 0.002411086275697027, 276.4383015897539
yprop_4_1, 0.028960463623611526, 0.00482576877174622, -2.154583438212779, 0.1923953935019473, 0.014773630794693314, 0.0007455234342543539, 0.02974420114656802, 0.0013444060907620058, 0.014970570351874704, 0.0010707509697549763, 314.3184287812975
wine_quality, 0.6877244710922241, 0.02328994870185852, 1.0191743272867304, 0.033859378578876755, 0.3812842291400838, 0.012735320780367243, 0.7344584668784531, 0.012439814699202967, 0.3531742377383693, 0.005983764123406718, 329.6154822508494
pol, 16.749317169189453, 0.4817425310611725, 1.6265574435950552, 0.34070908690372437, 7.488698313938428, 0.24958344261780635, 14.175021465163155, 0.4025095716773264, 6.686323151224726, 0.17571561331364927, 316.1417651706272
cpu_act, 2.862755537033081, 0.3248398005962372, 8.19311175490342, 16.87533725206418, 1.3936554966477566, 0.04674595050380902, 2.6642611244883216, 0.05781986324446075, 1.2706056278405653, 0.03464954973389506, 325.95658259921606
Ailerons, 0.00015957134527593524, 3.9332527924993276e-06, -7.477859179301796, 0.028452955945341026, 8.262170901544597e-05, 1.8506720794058065e-06, 0.00015746000372740234, 2.491058183976941e-06, 7.483829471195635e-05, 1.0249282901982075e-06, 744.2679137388865
Bike_Sharing_Demand, 103.07803788798539, 3.072597446883275, 5.503390945958513, 0.03652372199756668, 48.37597776861758, 1.3963717096438473, 93.95365765164384, 1.950094069029523, 45.57767988302626, 0.7260405088596699, 903.1616894669003
houses, 0.24099129353291687, 0.0082147107321873, -0.15454453120040837, 0.0420226142176477, 0.12207280275473655, 0.0028801635410510167, 0.23144675926816502, 0.003085779781163445, 0.10937395651342846, 0.001012037091291112, 1135.0155093669891
house_sales, 0.1904189990189712, 0.004371730627751991, -0.36615256638980065, 0.020724539173337695, 0.09837689995491235, 0.0018976535078999081, 0.19066082991241926, 0.0030755106270239805, 0.09228392995750688, 0.002056890444562348, 1191.54115374883
house_16H, 0.6018421995726926, 0.07716569162555197, 0.3930582472394635, 0.06516176557336655, 0.22225779999700215, 0.008728846289907109, 0.42391237543919646, 0.01242345453186607, 0.2016545754421943, 0.005711009707903194, 987.5878888501061
MiamiHousing2016, 0.17326470021058515, 0.010971190446837266, -0.5637570133600042, 0.06200936757818911, 0.08540109526199152, 0.004354216893835522, 0.16182433234804458, 0.0060816112407302975, 0.07642323708605303, 0.002432425814304215, 1235.577340523402
elevators, 0.0033074973710613565, 0.0001534436309127472, -4.762489892404324, 0.030278084906080815, 0.0013925537427864933, 3.203898599319019e-05, 0.0025968678713701784, 4.8538292921183506e-05, 0.0012043141285836853, 2.543531623462172e-05, 1348.8164219061534
Brazilian_houses, 0.07671887026247072, 0.054922007218877675, -2.7773767950598525, 0.20610386497065125, 0.012881626177988612, 0.0039004042828522075, 0.025064063049476313, 0.007433176514521162, 0.0121824368714877, 0.004039825118084667, 1343.1344584094154
superconduct, 13.676272080410202, 0.2941265998000637, 3.462872658073755, 0.0403003540096515, 6.215543745240807, 0.14794617209123115, 11.902877630970496, 0.2573320457077283, 5.6873338857296885, 0.12700328132181785, 1909.2297500769298
diamonds, 0.23569900562340174, 0.0026286741993830466, -0.057460427207086454, 0.015138267570197459, 0.13125343259686975, 0.0013813316232547204, 0.25698187541865025, 0.0011313101154166241, 0.1257284428217805, 0.0007221683324433939, 1792.348371691174
medical_charges, 0.08167546954804666, 0.0020110505941555844, -1.2088056470106505, 0.028053633747377644, 0.03867142592885277, 0.0005384116333329924, 0.0804771068286454, 0.000560965801927193, 0.041805680899792634, 0.00010107937121859989, 4887.32842373848
nyc-taxi-green-dec-2016, 0.4537028901850898, 0.00408002036462914, 215064.5883660485, 608294.9793252368, 0.21580931892788213, 0.0052893497764871025, 0.42210480461533356, 0.011780825655297337, 0.20629548568745137, 0.0065474659331550885, 9829.483062770632
wine_quality, 0.6877244710922241, 0.02328994870185852, 1.0191743272867304, 0.033859378578876755, 0.3812842291400838, 0.012735320780367243, 0.7344584668784531, 0.012439814699202967, 0.3531742377383693, 0.005983764123406718, 0.3882602055867513, 294.45986437797546
Ailerons, 0.00015957134527593524, 3.9332527924993276e-06, -7.477859179301796, 0.028452955945341026, 8.262170901544597e-05, 1.8506720794058065e-06, 0.00015746000372740234, 2.491058183976941e-06, 7.483829471195635e-05, 1.0249282901982075e-06, 1.8166003492143419, 679.0516049861908
Bike_Sharing_Demand, 103.07803788798539, 3.072597446883275, 5.503390945958513, 0.03652372199756668, 48.37597776861758, 1.3963717096438473, 93.95365765164384, 1.950094069029523, 45.57767988302626, 0.7260405088596699, 2.375093592537774, 826.4691405296326
houses, 0.24099129353291687, 0.0082147107321873, -0.15454453120040837, 0.0420226142176477, 0.12207280275473655, 0.0028801635410510167, 0.23144675926816502, 0.003085779781163445, 0.10937395651342846, 0.001012037091291112, 1.6691641012827556, 1027.3291602134705
house_16H, 0.6018421995726926, 0.07716569162555197, 0.3930582472394635, 0.06516176557336655, 0.22225779999700215, 0.008728846289907109, 0.42391237543919646, 0.01242345453186607, 0.2016545754421943, 0.005711009707903194, 5.222407552931044, 1105.921422958374
Brazilian_houses, 0.07671887026247072, 0.054922007218877675, -2.7773767950598525, 0.20610386497065125, 0.012881626177988612, 0.0039004042828522075, 0.025064063049476313, 0.007433176514521162, 0.0121824368714877, 0.004039825118084667, 5.744953393936157, 1303.9904370307922
diamonds, 0.23569900562340174, 0.0026286741993830466, -0.057460427207086454, 0.015138267570197459, 0.13125343259686975, 0.0013813316232547204, 0.25698187541865025, 0.0011313101154166241, 0.1257284428217805, 0.0007221683324433939, 3.9771193663279214, 2154.8059182167053
