dset,RMSE-mean,RMSE-std,NLL-mean,NLL-std,CRPS-mean,CRPS-std,CRPS-calibration-mean,CRPS-calibration-std,CRPS-sharpness-mean,CRPS-sharpness-std,time
sulfur, 0.01972455635691313, 0.0053417876201589986, -2.8248359028105154, 0.061262687264246274, 0.008569039367964694, 0.0005254289446008436, 0.017313064346623382, 0.0005885640970689232, 0.008744024978658688, 0.00010080564186085302, 554.3051020569271
cpu_act, 4.310514450073242, 1.2782560586929321, 2.83246069977003, 0.3009110374526291, 2.446061962202743, 0.7963271101810476, 4.9316093307468725, 1.0955311915728352, 2.485547368544129, 0.33375060424215575, 598.5542951954735
wine_quality, 0.6935918927192688, 0.02346380427479744, 1.0325878765654188, 0.03465599152098456, 0.3848199290111131, 0.012906447352642745, 0.742398490059588, 0.012774799217854044, 0.35757856104847485, 0.004253696384989836, 622.0285102261437
pol, 23.563711166381836, 0.8502158522605896, 0.701738225376228, 0.19865325257472133, 10.037833645694981, 0.38824471759303714, 19.150728828259478, 0.6363545673149281, 9.1128951825645, 0.28103113083031706, 808.9358455604977
yprop_4_1, 0.0293707534567977, 0.004733834244750079, -2.120503531405424, 0.19931571892083594, 0.015104500688032084, 0.0006953971832629981, 0.03157294937252604, 0.0017620086852107326, 0.01646844868449396, 0.0014827663426170365, 855.2157240973579
Brazilian_houses, 0.0692442487937852, 0.05421855602071975, -2.6388861971770576, 0.30880148246452416, 0.011271222243862754, 0.002546992176891744, 0.022541391945281913, 0.004499035743674294, 0.011270169701419155, 0.002262361196382946, 926.8402749697367
Bike_Sharing_Demand, 102.10864369033612, 2.6373544504324187, 5.50831695392046, 0.035941762186024816, 48.345629908048174, 1.352279329923275, 92.5248155200208, 1.7482265441744356, 44.1791856119726, 0.6287515401831917, 914.3497730361091
Ailerons, 0.00016156404267703408, 4.0743417756301516e-06, -7.460189486647416, 0.026673194492552902, 8.396559867506379e-05, 2.1662208640842196e-06, 0.00016118830508265024, 2.6078040169376875e-06, 7.722270640758644e-05, 7.198182800293102e-07, 1278.5434498786926
elevators, 0.00353047870635585, 0.00015194308356949898, -4.702164704100297, 0.027612252018906533, 0.0014726521839199, 3.3387441460806784e-05, 0.002727176668642539, 5.283940272040938e-05, 0.0012545244847226393, 2.9567948324139278e-05, 1521.3546635044945
houses, 0.24853082072569382, 0.006481380842381472, -0.10282243087427845, 0.035634548388234884, 0.12780259933676213, 0.0024880730315399086, 0.24335450403713876, 0.0031124984063316224, 0.11555190470037657, 0.0014866184305937394, 1520.3305191463894
diamonds, 0.23577285082787736, 0.0026362049730466117, -0.05348606243115966, 0.012725616263436714, 0.1316820060769561, 0.0015886343148502381, 0.25824462334672915, 0.0015352517197257018, 0.12656261726977305, 0.0007522285235782239, 1709.3301847775776
house_16H, 0.6085111479041441, 0.0783422709690265, 0.4364456441669039, 0.07794046203196103, 0.22727966146478684, 0.008028331387985053, 0.4371125602861835, 0.011408258520251534, 0.20983289882139672, 0.005645001158230594, 1760.3600130875905
MiamiHousing2016, 0.17295908523182746, 0.009283730470133072, -0.5464219066985929, 0.056065270016476154, 0.08590230423140646, 0.0038858771280449117, 0.16243290569448673, 0.0048651017802417785, 0.07653060146308027, 0.0021260064965310456, 1578.4584062629276
house_sales, 0.19672471842021824, 0.002810992535544934, -0.3376433801940786, 0.0212162226989269, 0.10200050520398236, 0.00173125504910067, 0.19888003268602675, 0.0021112536820730105, 0.09687952748204436, 0.00132717922422787, 1804.4321235285865
superconduct, 13.038254380953354, 0.22665498790166697, 3.506395577354292, 0.0914378640217906, 6.030684158690442, 0.19209456818621157, 11.407625739586843, 0.27437136535495893, 5.376941580896401, 0.14277559415141067, 3891.455108086268
medical_charges, 0.08169620919828537, 0.0019949331014653977, -1.2087245179619959, 0.028500739939840695, 0.038680674883186134, 0.000515520173186613, 0.08049994812462775, 0.0005345816939851516, 0.041819273241441614, 0.00010739454715931889, 4511.312807612949
nyc-taxi-green-dec-2016, 0.4033663976405437, 0.002018507071105167, -0.025691870527134043, 0.08439939114704773, 0.18332312568715078, 0.0023585006457336574, 0.35472505661002374, 0.0065085330056000035, 0.1714019309228729, 0.004185622710540865, 12360.90083135499
