JobID|JobName|Partition|NodeList|ReqMem|AllocCPUS|Elapsed|State
11717522_14|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:45|FAILED
11717522_15|LSSboost_openml|zen4|node617|60G|1|00:00:50|FAILED
11717522_16|LSSboost_openml|zen5_mpi|node708|60G|1|00:00:42|FAILED
11717522_17|LSSboost_openml|zen5_mpi|node712|60G|1|00:00:40|FAILED
11717522_18|LSSboost_openml|zen5_mpi|node712|60G|1|00:00:40|FAILED
11717524_0|LSSboost_openml|zen5_mpi|node718|60G|1|00:00:45|FAILED
11717524_1|LSSboost_openml|zen5_mpi|node740|60G|1|00:00:50|FAILED
11717524_2|LSSboost_openml|zen4|node617|60G|1|00:00:45|FAILED
11717524_3|LSSboost_openml|zen5_mpi|node700|60G|1|00:00:02|FAILED
11717524_4|LSSboost_openml|zen5_mpi|node701|60G|1|00:00:40|FAILED
11717524_5|LSSboost_openml|zen5_mpi|node703|60G|1|00:00:42|FAILED
11717524_6|LSSboost_openml|zen5_mpi|node703|60G|1|00:00:42|FAILED
11717524_7|LSSboost_openml|zen5_mpi|node703|60G|1|00:00:42|FAILED
11717524_8|LSSboost_openml|zen5_mpi|node706|60G|1|00:00:02|FAILED
11717524_9|LSSboost_openml|zen5_mpi|node713|60G|1|00:00:39|FAILED
11717524_10|LSSboost_openml|zen5_mpi|node715|60G|1|00:00:42|FAILED
11717524_11|LSSboost_openml|zen5_mpi|node718|60G|1|00:00:43|FAILED
11717524_12|LSSboost_openml|zen5_mpi|node740|60G|1|00:00:49|FAILED
11717524_13|LSSboost_openml|zen5_mpi|node740|60G|1|00:00:49|FAILED
11717524_14|LSSboost_openml|zen5_mpi|node742|60G|1|00:00:42|FAILED
11717524_15|LSSboost_openml|zen5_mpi|node742|60G|1|00:00:42|FAILED
11717524_16|LSSboost_openml|zen5_mpi|node742|60G|1|00:00:42|FAILED
11717524_17|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:45|FAILED
11717524_18|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:47|FAILED
11717551_0|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:45|FAILED
11717551_1|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:47|FAILED
11717551_2|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:47|FAILED
11717551_3|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:45|FAILED
11717551_4|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:45|FAILED
11717551_5|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:47|FAILED
11717551_6|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:46|FAILED
11717551_7|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:46|FAILED
11717551_8|LSSboost_openml|zen5_mpi|node700|60G|1|00:00:40|FAILED
11717551_9|LSSboost_openml|zen5_mpi|node706|60G|1|00:00:40|FAILED
11717551_10|LSSboost_openml|zen5_mpi|node708|60G|1|00:00:40|FAILED
11717551_11|LSSboost_openml|zen5_mpi|node712|60G|1|00:00:40|FAILED
11717551_12|LSSboost_openml|zen5_mpi|node712|60G|1|00:00:40|FAILED
11717551_13|LSSboost_openml|zen5_mpi|node718|60G|1|00:00:43|FAILED
11717551_14|LSSboost_openml|zen5_mpi|node740|60G|1|00:00:46|FAILED
11717551_15|LSSboost_openml|zen4|node617|60G|1|00:00:43|FAILED
11717551_16|LSSboost_openml|zen5_mpi|node701|60G|1|00:00:40|FAILED
11717551_17|LSSboost_openml|zen5_mpi|node703|60G|1|00:00:38|FAILED
11717551_18|LSSboost_openml|zen5_mpi|node703|60G|1|00:00:38|FAILED
11717574_0|LSSboost_openml|zen5_mpi|node703|60G|1|00:00:38|FAILED
11717574_1|LSSboost_openml|zen5_mpi|node713|60G|1|00:00:37|FAILED
11717574_2|LSSboost_openml|zen5_mpi|node715|60G|1|00:00:41|FAILED
11717574_3|LSSboost_openml|zen5_mpi|node718|60G|1|00:00:41|FAILED
11717574_4|LSSboost_openml|zen5_mpi|node740|60G|1|00:00:43|FAILED
11717574_5|LSSboost_openml|zen5_mpi|node740|60G|1|00:00:44|FAILED
11717574_6|LSSboost_openml|zen5_mpi|node742|60G|1|00:00:40|FAILED
11717574_7|LSSboost_openml|zen5_mpi|node742|60G|1|00:00:40|FAILED
11717574_8|LSSboost_openml|zen5_mpi|node742|60G|1|00:00:41|FAILED
11717574_9|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:45|FAILED
11717574_10|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:45|FAILED
11717574_11|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:45|FAILED
11717574_12|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:45|FAILED
11717574_13|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:45|FAILED
11717574_14|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:45|FAILED
11717574_15|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:46|FAILED
11717574_16|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:45|FAILED
11717574_17|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:45|FAILED
11717574_18|LSSboost_openml|zen5_mpi|node743|60G|1|00:00:45|FAILED
11717791_0|LSSboost_openml|zen5_mpi|node712|60G|1|00:23:22|FAILED
11717791_1|LSSboost_openml|zen5_mpi|node713|60G|1|00:30:14|COMPLETED
11717791_2|LSSboost_openml|zen5_mpi|node715|60G|1|00:24:43|FAILED
11717791_3|LSSboost_openml|zen5_mpi|node718|60G|1|00:24:29|FAILED
11717791_4|LSSboost_openml|zen5_mpi|node718|60G|1|00:29:42|COMPLETED
11717791_5|LSSboost_openml|zen5_mpi|node740|60G|1|00:52:15|FAILED
11717791_6|LSSboost_openml|zen5_mpi|node740|60G|1|00:59:10|CANCELLED by 2510528
11717791_7|LSSboost_openml|zen5_mpi|node740|60G|1|00:59:10|CANCELLED by 2510528
11717791_8|LSSboost_openml|zen5_mpi|node742|60G|1|00:25:04|FAILED
11717791_9|LSSboost_openml|zen5_mpi|node742|60G|1|00:25:42|FAILED
11717791_10|LSSboost_openml|zen5_mpi|node742|60G|1|00:59:10|CANCELLED by 2510528
11717791_11|LSSboost_openml|zen5_mpi|node743|60G|1|00:40:58|FAILED
11717791_12|LSSboost_openml|zen5_mpi|node743|60G|1|00:22:53|FAILED
11717791_13|LSSboost_openml|zen4|node601|60G|1|00:58:41|CANCELLED by 2510528
11717791_14|LSSboost_openml|zen4|node601|60G|1|00:22:45|FAILED
11717791_15|LSSboost_openml|zen4|node616|60G|1|00:58:26|CANCELLED by 2510528
11717791_16|LSSboost_openml|zen4|node601|60G|1|00:30:59|COMPLETED
11717791_17|LSSboost_openml|zen4|node616|60G|1|00:13:49|FAILED
11717791_18|LSSboost_openml|zen4|node601|60G|1|00:05:54|FAILED
11717866_0|LSSboost_openml|zen4|node601|60G|1|00:23:48|FAILED
11717866_1|LSSboost_openml|zen4|node616|60G|1|00:01:19|FAILED
11717866_2|LSSboost_openml|zen4|node617|60G|1|00:03:34|FAILED
11717866_3|LSSboost_openml|zen4|node616|60G|1|00:02:10|FAILED
11717866_4|LSSboost_openml|zen4|node616|60G|1|00:03:39|FAILED
11717866_5|LSSboost_openml|zen4|node603|60G|1|00:04:02|FAILED
11717866_6|LSSboost_openml|zen4|node616|60G|1|00:04:46|FAILED
11717866_7|LSSboost_openml|zen4|node616|60G|1|00:05:13|FAILED
11717866_8|LSSboost_openml|zen4|node600|60G|1|00:02:54|FAILED
11717866_9|LSSboost_openml|zen4|node616|60G|1|00:01:12|FAILED
11717866_10|LSSboost_openml|zen4|node617|60G|1|00:41:05|CANCELLED by 2510528
11717866_11|LSSboost_openml|zen4|node603|60G|1|00:04:12|FAILED
11717866_12|LSSboost_openml|zen4|node616|60G|1|00:02:21|FAILED
11717866_13|LSSboost_openml|zen4|node616|60G|1|00:40:24|CANCELLED by 2510528
11717866_14|LSSboost_openml|zen4|node600|60G|1|00:03:22|FAILED
11717866_15|LSSboost_openml|zen4|node603|60G|1|00:01:46|FAILED
11717866_16|LSSboost_openml|zen4|node600|60G|1|00:03:03|FAILED
11717866_17|LSSboost_openml|zen4|node600|60G|1|00:01:56|FAILED
11717866_18|LSSboost_openml|zen4|node601|60G|1|00:03:21|FAILED
11717874_0|LSSboost_openml|zen4|node603|60G|1|00:03:25|FAILED
11717874_1|LSSboost_openml|zen4|node617|60G|1|00:04:41|FAILED
11717874_2|LSSboost_openml|zen4|node616|60G|1|00:03:57|FAILED
11717874_3|LSSboost_openml|zen4|node616|60G|1|00:02:34|FAILED
11717874_4|LSSboost_openml|zen4|node603|60G|1|00:04:15|FAILED
11717874_5|LSSboost_openml|zen4|node616|60G|1|00:36:20|CANCELLED by 2510528
11717874_6|LSSboost_openml|zen4|node600|60G|1|00:36:02|CANCELLED by 2510528
11717874_7|LSSboost_openml|zen5_mpi|node743|60G|1|00:08:03|FAILED
11717874_8|LSSboost_openml|zen4|node601|60G|1|00:02:53|FAILED
11717874_9|LSSboost_openml|zen4|node603|60G|1|00:03:25|FAILED
11717874_10|LSSboost_openml|zen4|node600|60G|1|00:35:29|CANCELLED by 2510528
11717874_11|LSSboost_openml|zen4|node600|60G|1|00:35:19|CANCELLED by 2510528
11717874_12|LSSboost_openml|zen5_mpi|node715|60G|1|00:34:25|CANCELLED by 2510528
11717874_13|LSSboost_openml|zen4|node616|60G|1|00:17:54|FAILED
11717874_14|LSSboost_openml|zen4|node601|60G|1|00:34:04|CANCELLED by 2510528
11717874_15|LSSboost_openml|zen4|node603|60G|1|00:12:10|FAILED
11717874_16|LSSboost_openml|zen5_mpi|node742|60G|1|00:33:54|CANCELLED by 2510528
11717874_17|LSSboost_openml|zen4|node616|60G|1|00:16:16|FAILED
11717874_18|LSSboost_openml|zen5_mpi|node742|60G|1|00:02:59|FAILED
11717875_0|LSSboost_openml|zen4|node601|60G|1|00:22:37|CANCELLED by 2510528
11717875_1|LSSboost_openml|zen4|node617|60G|1|00:04:00|FAILED
11717875_2|LSSboost_openml|zen4|node603|60G|1|00:22:16|CANCELLED by 2510528
11717875_3|LSSboost_openml|zen4|node603|60G|1|00:21:49|CANCELLED by 2510528
11717875_4|LSSboost_openml|zen4|node617|60G|1|00:18:21|CANCELLED by 2510528
11717875_5|LSSboost_openml|zen4|node601|60G|1|00:04:18|FAILED
11717875_6|LSSboost_openml|zen4|node601|60G|1|00:00:03|FAILED
11717875_7|LSSboost_openml|zen4|node601|60G|1|00:07:11|FAILED
11717875_8|LSSboost_openml|zen4|node601|60G|1|00:01:16|FAILED
11717875_9|LSSboost_openml|zen4|node603|60G|1|00:03:19|FAILED
11717875_10|LSSboost_openml|zen4|node601|60G|1|00:10:56|CANCELLED by 2510528
11717875_11|LSSboost_openml|zen5_mpi|node705|60G|1|00:04:42|FAILED
11717875_12|LSSboost_openml|zen5_mpi|node715|60G|1|00:01:26|FAILED
11717875_13|LSSboost_openml|zen4|node603|60G|1|00:08:08|CANCELLED by 2510528
11717875_14|LSSboost_openml|zen5_mpi|node715|60G|1|00:04:24|FAILED
11717875_15|LSSboost_openml|zen4|node601|60G|1|00:07:50|CANCELLED by 2510528
11717875_16|LSSboost_openml|zen4|node616|60G|1|00:03:22|FAILED
11717875_17|LSSboost_openml|zen4|node616|60G|1|00:02:19|FAILED
11717875_18|LSSboost_openml|zen5_mpi|node705|60G|1|00:02:58|FAILED
11717984_0|LSSboost_openml|zen4|node616|60G|1|00:00:16|CANCELLED by 2510528
11717984_[2-3,8-9,12,14,17-18]|LSSboost_openml|zen4,zen5_mpi|None assigned|60G|0|00:00:00|CANCELLED by 2510528
11717985_0|LSSboost_openml|zen4|node616|60G|1|00:03:03|FAILED
11717985_2|LSSboost_openml|zen5_mpi|node715|60G|1|00:03:38|FAILED
11717985_3|LSSboost_openml|zen4|node616|60G|1|00:02:09|FAILED
11717985_8|LSSboost_openml|zen5_mpi|node705|60G|1|00:02:16|FAILED
11717985_9|LSSboost_openml|zen4|node616|60G|1|00:02:42|FAILED
11717985_12|LSSboost_openml|zen4|node616|60G|1|00:02:22|FAILED
11717985_14|LSSboost_openml|zen4|node617|60G|1|00:03:36|FAILED
11717985_17|LSSboost_openml|zen4|node601|60G|1|00:01:58|FAILED
11717985_18|LSSboost_openml|zen4|node601|60G|1|00:03:22|FAILED
11718017_0|LSSboost_openml|zen4|node601|60G|1|00:03:53|FAILED
11718017_1|LSSboost_openml|zen4|node603|60G|1|00:04:00|FAILED
11718017_2|LSSboost_openml|zen4|node603|60G|1|00:01:31|FAILED
11718017_3|LSSboost_openml|zen4|node603|60G|1|00:02:31|FAILED
11718017_4|LSSboost_openml|zen5_mpi|node705|60G|1|00:01:22|FAILED
11718017_5|LSSboost_openml|zen5_mpi|node715|60G|1|00:05:00|FAILED
11718017_6|LSSboost_openml|zen4|node616|60G|1|00:05:43|FAILED
11718017_7|LSSboost_openml|zen4|node616|60G|1|00:07:23|FAILED
11718017_8|LSSboost_openml|zen4|node603|60G|1|00:01:21|FAILED
11718017_9|LSSboost_openml|zen4|node601|60G|1|00:03:19|FAILED
11718017_10|LSSboost_openml|zen5_mpi|node705|60G|1|00:07:33|CANCELLED by 2510528
11718017_11|LSSboost_openml|zen4|node603|60G|1|00:04:46|FAILED
11718017_12|LSSboost_openml|zen4|node603|60G|1|00:01:16|FAILED
11718017_13|LSSboost_openml|zen5_mpi|node740|60G|1|00:06:31|CANCELLED by 2510528
11718017_14|LSSboost_openml|zen4|node601|60G|1|00:03:55|FAILED
11718017_15|LSSboost_openml|zen4|node617|60G|1|00:06:09|CANCELLED by 2510528
11718017_16|LSSboost_openml|zen4|node601|60G|1|00:03:09|FAILED
11718017_17|LSSboost_openml|zen4|node603|60G|1|00:02:22|FAILED
11718017_18|LSSboost_openml|zen4|node603|60G|1|00:03:18|FAILED
11732371_0|LSSboost_openml|zen4|node600|60G|1|00:25:57|COMPLETED
11732371_1|LSSboost_openml|zen4|node602|60G|1|00:34:59|COMPLETED
11732371_2|LSSboost_openml|zen4|node602|60G|1|00:26:33|COMPLETED
11732371_3|LSSboost_openml|zen4|node603|60G|1|00:22:14|COMPLETED
11732371_4|LSSboost_openml|zen4|node604|60G|1|00:28:01|COMPLETED
11732371_5|LSSboost_openml|zen4|node604|60G|1|00:37:05|COMPLETED
11732371_6|LSSboost_openml|zen4|node604|60G|1|00:42:48|COMPLETED
11732371_7|LSSboost_openml|zen4|node608|60G|1|01:09:22|COMPLETED
11732371_8|LSSboost_openml|zen4|node608|60G|1|00:23:14|COMPLETED
11732371_9|LSSboost_openml|zen4|node608|60G|1|00:26:47|COMPLETED
11732371_10|LSSboost_openml|zen4|node611|60G|1|07:19:58|OUT_OF_MEMORY
11732371_11|LSSboost_openml|zen4|node611|60G|1|00:38:57|COMPLETED
11732371_12|LSSboost_openml|zen4|node611|60G|1|00:22:52|COMPLETED
11732371_13|LSSboost_openml|zen4|node611|60G|1|02:20:27|COMPLETED
11732371_14|LSSboost_openml|zen4|node619|60G|1|00:23:49|COMPLETED
11732371_15|LSSboost_openml|zen4|node619|60G|1|02:25:15|COMPLETED
11732371_16|LSSboost_openml|zen4|node619|60G|1|00:31:32|COMPLETED
11732371_17|LSSboost_openml|zen4|node619|60G|1|00:14:26|COMPLETED
11732371_18|LSSboost_openml|zen4|node616|60G|1|00:03:31|FAILED
11732546_0|LSSboost_openml|zen4|node603|60G|1|00:24:53|COMPLETED
11732546_1|LSSboost_openml|zen4|node604|60G|1|00:33:44|COMPLETED
11732546_2|LSSboost_openml|zen4|node604|60G|1|00:33:41|COMPLETED
11732546_3|LSSboost_openml|zen4|node604|60G|1|00:22:45|COMPLETED
11732546_4|LSSboost_openml|zen4|node605|60G|1|00:40:41|COMPLETED
11732546_5|LSSboost_openml|zen4|node605|60G|1|00:44:16|COMPLETED
11732546_6|LSSboost_openml|zen4|node605|60G|1|00:49:00|COMPLETED
11732546_7|LSSboost_openml|zen4|node605|60G|1|01:09:32|COMPLETED
11732546_8|LSSboost_openml|zen4|node608|60G|1|00:26:03|COMPLETED
11732546_9|LSSboost_openml|zen4|node611|60G|1|00:29:44|COMPLETED
11732546_10|LSSboost_openml|zen4|node615|60G|1|09:52:54|COMPLETED
11732546_11|LSSboost_openml|zen4|node619|60G|1|00:40:51|COMPLETED
11732546_12|LSSboost_openml|zen4|node619|60G|1|00:17:58|COMPLETED
11732546_13|LSSboost_openml|zen4|node619|60G|1|02:42:32|COMPLETED
11732546_14|LSSboost_openml|zen5_mpi|node741|60G|1|00:36:04|COMPLETED
11732546_15|LSSboost_openml|zen4|node606|60G|1|01:29:09|COMPLETED
11732546_16|LSSboost_openml|zen4|node606|60G|1|00:37:21|COMPLETED
11732546_17|LSSboost_openml|zen4|node606|60G|1|00:15:52|COMPLETED
11732546_18|LSSboost_openml|zen4|node606|60G|1|00:04:25|FAILED
11732986_0|LSSboost_openml|zen4|node600|60G|1|00:26:44|COMPLETED
11732986_1|LSSboost_openml|zen4|node603|60G|1|00:45:36|COMPLETED
11732986_2|LSSboost_openml|zen4|node603|60G|1|00:34:42|COMPLETED
11732986_3|LSSboost_openml|zen4|node604|60G|1|00:18:28|COMPLETED
11732986_4|LSSboost_openml|zen4|node604|60G|1|00:29:57|COMPLETED
11732986_5|LSSboost_openml|zen4|node604|60G|1|01:02:30|COMPLETED
11732986_6|LSSboost_openml|zen4|node604|60G|1|00:54:06|COMPLETED
11732986_7|LSSboost_openml|zen4|node604|60G|1|01:45:46|COMPLETED
11732986_8|LSSboost_openml|zen4|node605|60G|1|00:21:26|COMPLETED
11732986_9|LSSboost_openml|zen4|node606|60G|1|00:42:02|COMPLETED
11732986_10|LSSboost_openml|zen4|node606|60G|1|12:59:21|COMPLETED
11732986_11|LSSboost_openml|zen4|node606|60G|1|01:02:53|COMPLETED
11732986_12|LSSboost_openml|zen4|node609|60G|1|00:38:04|COMPLETED
11732986_13|LSSboost_openml|zen4|node609|60G|1|03:00:36|COMPLETED
11732986_14|LSSboost_openml|zen4|node611|60G|1|00:44:34|COMPLETED
11732986_15|LSSboost_openml|zen4|node616|60G|1|02:02:18|COMPLETED
11732986_16|LSSboost_openml|zen4|node616|60G|1|00:47:09|COMPLETED
11732986_17|LSSboost_openml|zen4|node616|60G|1|00:15:46|COMPLETED
11732986_18|LSSboost_openml|zen4|node616|60G|1|00:03:25|FAILED
11733005_0|LSSboost_openml|zen4|node600|60G|1|00:29:01|COMPLETED
11733005_1|LSSboost_openml|zen4|node617|60G|1|00:41:49|COMPLETED
11733005_2|LSSboost_openml|zen4|node617|60G|1|00:32:54|COMPLETED
11733005_3|LSSboost_openml|zen5_mpi|node703|60G|1|00:28:49|COMPLETED
11733005_4|LSSboost_openml|zen5_mpi|node704|60G|1|00:44:15|COMPLETED
11733005_5|LSSboost_openml|zen5_mpi|node704|60G|1|00:45:14|COMPLETED
11733005_6|LSSboost_openml|zen5_mpi|node705|60G|1|01:00:38|COMPLETED
11733005_7|LSSboost_openml|zen5_mpi|node705|60G|1|01:41:43|COMPLETED
11733005_8|LSSboost_openml|zen5_mpi|node708|60G|1|00:44:37|COMPLETED
11733005_9|LSSboost_openml|zen5_mpi|node708|60G|1|01:04:51|COMPLETED
11733005_10|LSSboost_openml|zen5_mpi|node709|60G|1|17:21:39|COMPLETED
11733005_11|LSSboost_openml|zen5_mpi|node709|60G|1|01:04:26|COMPLETED
11733005_12|LSSboost_openml|zen5_mpi|node710|60G|1|00:33:32|COMPLETED
11733005_13|LSSboost_openml|zen5_mpi|node710|60G|1|04:20:40|COMPLETED
11733005_14|LSSboost_openml|zen5_mpi|node713|60G|1|00:43:42|COMPLETED
11733005_15|LSSboost_openml|zen5_mpi|node713|60G|1|02:15:46|COMPLETED
11733005_16|LSSboost_openml|zen5_mpi|node713|60G|1|00:55:01|COMPLETED
11733005_17|LSSboost_openml|zen5_mpi|node713|60G|1|00:21:22|COMPLETED
11733005_18|LSSboost_openml|zen5_mpi|node713|60G|1|00:03:44|FAILED
11733805_0|LSSboost_openml|zen4|node609|60G|1|00:25:15|COMPLETED
11733805_1|LSSboost_openml|zen4|node609|60G|1|00:35:17|COMPLETED
11733805_2|LSSboost_openml|zen4|node615|60G|1|00:25:18|COMPLETED
11733805_3|LSSboost_openml|zen4|node617|60G|1|00:22:25|COMPLETED
11733805_4|LSSboost_openml|zen5_mpi|node740|60G|1|00:29:31|COMPLETED
11733805_5|LSSboost_openml|zen5_mpi|node740|60G|1|00:40:27|COMPLETED
11733805_6|LSSboost_openml|zen5_mpi|node740|60G|1|00:46:39|COMPLETED
11733805_7|LSSboost_openml|zen5_mpi|node740|60G|1|01:16:48|COMPLETED
11733805_8|LSSboost_openml|zen5_mpi|node742|60G|1|00:23:36|COMPLETED
11733805_9|LSSboost_openml|zen5_mpi|node743|60G|1|00:25:51|COMPLETED
11733805_10|LSSboost_openml|zen5_mpi|node743|60G|1|07:10:32|OUT_OF_MEMORY
11733805_11|LSSboost_openml|zen4|node605|60G|1|00:37:45|COMPLETED
11733805_12|LSSboost_openml|zen4|node615|60G|1|00:22:06|COMPLETED
11733805_13|LSSboost_openml|zen4|node619|60G|1|02:16:23|COMPLETED
11733805_14|LSSboost_openml|zen4|node619|60G|1|00:23:37|COMPLETED
11733805_15|LSSboost_openml|zen4|node619|60G|1|02:27:52|COMPLETED
11733805_16|LSSboost_openml|zen4|node616|60G|1|00:30:50|COMPLETED
11733805_17|LSSboost_openml|zen4|node616|60G|1|00:13:57|COMPLETED
11733805_18|LSSboost_openml|zen4|node616|60G|1|00:03:21|FAILED
11733821_0|DGB-XGB_openml|zen5_mpi|node740|90G|1|00:16:25|COMPLETED
11733821_1|DGB-XGB_openml|zen5_mpi|node742|90G|1|00:14:46|COMPLETED
11733821_2|DGB-XGB_openml|zen5_mpi|node740|90G|1|00:17:53|COMPLETED
11733821_3|DGB-XGB_openml|zen5_mpi|node742|90G|1|00:10:11|COMPLETED
11733821_4|DGB-XGB_openml|zen5_mpi|node742|90G|1|00:18:09|COMPLETED
11733821_5|DGB-XGB_openml|zen5_mpi|node713|90G|1|00:26:15|COMPLETED
11733821_6|DGB-XGB_openml|zen5_mpi|node717|90G|1|00:22:07|COMPLETED
11733821_7|DGB-XGB_openml|zen5_mpi|node717|90G|1|02:57:45|COMPLETED
11733821_8|DGB-XGB_openml|zen5_mpi|node742|90G|1|00:12:43|COMPLETED
11733821_9|DGB-XGB_openml|zen5_mpi|node742|90G|1|00:11:57|COMPLETED
11733821_10|DGB-XGB_openml|zen5_mpi|node717|90G|1|04:35:50|COMPLETED
11733821_11|DGB-XGB_openml|zen5_mpi|node705|90G|1|00:20:47|COMPLETED
11733821_12|DGB-XGB_openml|zen5_mpi|node742|90G|1|00:10:27|COMPLETED
11733821_13|DGB-XGB_openml|zen5_mpi|node713|90G|1|05:31:32|COMPLETED
11733821_14|DGB-XGB_openml|zen5_mpi|node742|90G|1|00:24:44|COMPLETED
11733821_15|DGB-XGB_openml|zen5_mpi|node705|90G|1|00:45:20|COMPLETED
11733821_16|DGB-XGB_openml|zen5_mpi|node742|90G|1|00:09:56|COMPLETED
11733821_17|DGB-XGB_openml|zen5_mpi|node742|90G|1|00:10:57|COMPLETED
11733821_18|DGB-XGB_openml|zen5_mpi|node742|90G|1|00:03:13|FAILED
11733823_0|DGB-XGB_openml|zen5_mpi|node742|90G|1|00:31:06|COMPLETED
11733823_1|DGB-XGB_openml|zen5_mpi|node705|90G|1|01:05:13|COMPLETED
11733823_2|DGB-XGB_openml|zen5_mpi|node741|90G|1|00:25:30|COMPLETED
11733823_3|DGB-XGB_openml|zen5_mpi|node741|90G|1|00:11:07|COMPLETED
11733823_4|DGB-XGB_openml|zen5_mpi|node741|90G|1|00:20:22|COMPLETED
11733823_5|DGB-XGB_openml|zen5_mpi|node741|90G|1|00:30:53|COMPLETED
11733823_6|DGB-XGB_openml|zen5_mpi|node742|90G|1|00:33:06|COMPLETED
11733823_7|DGB-XGB_openml|zen5_mpi|node741|90G|1|07:52:22|COMPLETED
11733823_8|DGB-XGB_openml|zen5_mpi|node741|90G|1|00:40:35|COMPLETED
11733823_9|DGB-XGB_openml|zen5_mpi|node742|90G|1|00:15:45|COMPLETED
11733823_10|DGB-XGB_openml|zen5_mpi|node705|90G|1|15:08:50|COMPLETED
11733823_11|DGB-XGB_openml|zen5_mpi|node742|90G|1|00:42:26|COMPLETED
11733823_12|DGB-XGB_openml|zen5_mpi|node717|90G|1|00:21:16|COMPLETED
11733823_13|DGB-XGB_openml|zen5_mpi|node717|90G|1|11:58:44|COMPLETED
11733823_14|DGB-XGB_openml|zen5_mpi|node741|90G|1|00:46:19|COMPLETED
11733823_15|DGB-XGB_openml|zen5_mpi|node717|90G|1|04:46:38|COMPLETED
11733823_16|DGB-XGB_openml|zen5_mpi|node713|90G|1|00:13:37|COMPLETED
11733823_17|DGB-XGB_openml|zen5_mpi|node742|90G|1|00:10:28|COMPLETED
11733823_18|DGB-XGB_openml|zen5_mpi|node742|90G|1|00:03:06|FAILED
11733924_10|lsf_openml|zen4|node606|80G|8|1-00:58:42|COMPLETED
11733924_13|lsf_openml|zen4|node608|80G|8|07:44:24|COMPLETED
11749986_0|DGB-XGB_openml|zen5_mpi|node713|90G|1|00:29:37|COMPLETED
11749986_1|DGB-XGB_openml|zen5_mpi|node717|90G|1|00:23:49|COMPLETED
11749986_2|DGB-XGB_openml|zen5_mpi|node740|90G|1|00:12:26|COMPLETED
11749986_3|DGB-XGB_openml|zen5_mpi|node741|90G|1|00:10:33|COMPLETED
11749986_4|DGB-XGB_openml|zen5_mpi|node741|90G|1|00:07:52|COMPLETED
11749986_5|DGB-XGB_openml|zen5_mpi|node743|90G|1|00:19:52|COMPLETED
11749986_6|DGB-XGB_openml|zen5_mpi|node743|90G|1|00:24:31|COMPLETED
11749986_7|DGB-XGB_openml|zen5_mpi|node741|90G|1|03:23:02|COMPLETED
11749986_8|DGB-XGB_openml|zen5_mpi|node740|90G|1|00:14:11|COMPLETED
11749986_9|DGB-XGB_openml|zen5_mpi|node741|90G|1|00:40:51|COMPLETED
11749986_10|DGB-XGB_openml|zen5_mpi|node740|90G|1|05:28:49|COMPLETED
11749986_11|DGB-XGB_openml|zen5_mpi|node743|90G|1|00:22:11|COMPLETED
11749986_12|DGB-XGB_openml|zen5_mpi|node717|90G|1|00:08:47|COMPLETED
11749986_13|DGB-XGB_openml|zen5_mpi|node740|90G|1|04:40:43|COMPLETED
11749986_14|DGB-XGB_openml|zen5_mpi|node743|90G|1|00:23:36|COMPLETED
11749986_15|DGB-XGB_openml|zen5_mpi|node713|90G|1|02:02:59|COMPLETED
11749986_16|DGB-XGB_openml|zen5_mpi|node717|90G|1|00:08:06|COMPLETED
11749986_17|DGB-XGB_openml|zen5_mpi|node717|90G|1|00:08:00|COMPLETED
11749986_18|DGB-XGB_openml|zen5_mpi|node743|90G|1|00:03:02|FAILED
11749999_0|DGB-XGB_openml|zen5_mpi|node743|90G|1|00:23:35|COMPLETED
11749999_1|DGB-XGB_openml|zen5_mpi|node743|90G|1|01:00:30|COMPLETED
11749999_2|DGB-XGB_openml|zen5_mpi|node717|90G|1|00:12:38|COMPLETED
11749999_3|DGB-XGB_openml|zen5_mpi|node741|90G|1|00:10:39|COMPLETED
11749999_4|DGB-XGB_openml|zen5_mpi|node717|90G|1|00:08:39|COMPLETED
11749999_5|DGB-XGB_openml|zen5_mpi|node741|90G|1|00:18:41|COMPLETED
11749999_6|DGB-XGB_openml|zen5_mpi|node743|90G|1|00:25:02|COMPLETED
11749999_7|DGB-XGB_openml|zen5_mpi|node717|90G|1|03:56:48|COMPLETED
11749999_8|DGB-XGB_openml|zen5_mpi|node742|90G|1|00:16:05|COMPLETED
