dset,RMSE-mean,RMSE-std,NLL-mean,NLL-std,CRPS-mean,CRPS-std,CRPS-calibration-mean,CRPS-calibration-std,CRPS-sharpness-mean,CRPS-sharpness-std,time_run,time_HP,WQL01-mean,WQL01-std,WQL05-mean,WQL05-std,WQL09-mean,WQL09-std,WQL_avg-mean,WQL_avg-std
Wine Quality Red,0.6391793428797741,0.034579700929598764,0.9408224681978595,0.061713248740146456,0.35223772985271673,0.018966266406710435,0.6796174923833831,0.025710208482625497,0.32737976253066625,0.017430817770319768,1.6613511323928833,1431.7194530963898,0.11286542033533123,0.009482260892279153,0.24394225291907787,0.013009503236436784,0.11210908984133858,0.007951794300399417,0.15630558769858255,0.00824783193208883
Yacht Hydrodynamics,12.814583185766812,3.584530494721925,5.537602675273375,10.15450527415481,3.7935686294014532,1.4153537057300267,7.118956439083346,2.6237372810949853,3.3253878096818936,1.2462957991319001,1.8636044621467591,1600.4657289981842,1.3783162615987474,0.5004890730713154,3.05705533582597,1.0769785472246147,0.3844436012715401,0.6325202053262463,1.606605066232086,0.5907577429447111
Boston Housing,6.717340189095573,1.4586421271889232,2.868387711213795,0.2875287889349758,2.786537435913764,0.5743988227132926,5.0044711470720165,0.8722287142447065,2.2179337111582536,0.36726560834577404,1.8802213788032531,1483.8568744659424,0.9087619779931805,0.14404907506109785,2.028022629279716,0.39682280486580923,0.7016742408280996,0.260627471606371,1.2128196160336653,0.24422713959210873
Energy Efficiency,2.035745960309148,0.24843082127455043,4.438791009836768,8.581054435394941,0.7673037452871087,0.11295417507179696,1.7353700275678203,0.24163199238847827,0.9680662822807118,0.1399574667497547,2.7254300713539124,1521.7099509239197,0.33708015858445345,0.04790113680206353,0.6041218434011781,0.0930600802584951,0.12498764908026053,0.02249223961331563,0.3553965503552974,0.04946167076507137
Concrete Compression Strength,13.19590355579317,2.4083821646794212,3.6460927684652886,0.17159537886464007,6.330885632028803,1.199270762764548,11.97062313292395,2.3373570100494128,5.639737500895147,1.173753470039839,1.9243184804916382,2021.3357918262482,2.196548893804282,0.4902307921520857,4.8403354582073606,1.0231984086199333,1.159799397825913,0.16615869901143773,2.7322279166125183,0.5037984089571593
Naval Propulsion,0.002079405690452536,0.0002588519635081347,-5.022460389035041,0.09964728256136013,0.00101626698442542,0.00010762173131270375,0.001990358344106563,0.00024187436817316692,0.0009740913596811434,0.00016029353121459536,5.27003333568573,3432.918930053711,0.00032006239365236757,3.3463814810852844e-05,0.0007019652335262062,7.274608234341984e-05,0.00032356840656617644,3.9060969203798566e-05,0.0004485320112482501,4.7130093311529366e-05
Kin8nm,0.11487242154245195,0.003057331912829336,-0.8600198801354335,0.024824841560761243,0.06158495460585519,0.0014725676659459253,0.12502996479797165,0.002624953227949178,0.06344501019211649,0.002300732826774653,4.176011800765991,3927.7382028102875,0.019682400872685232,0.0006066669924789786,0.04356777466578339,0.0011961451062799926,0.01746998557387356,0.0004731436622776976,0.026906720370780728,0.0005864717679849992
Combined Cycle Power Plant,4.461090582525118,1.5792853901066835,2.9550555025531478,0.37242537446503027,2.4104958744001963,0.9847278069948253,4.6170038537169855,1.95365640302311,2.2065079793167888,0.969961109905822,3.2976944923400877,4078.474650621414,0.8263843832334462,0.39399129782331754,1.732803196826325,0.8159461172574354,0.6004022276538613,0.03796795893922375,1.053196602571211,0.40978596488420604
Protein Structure,4.555088136334532,0.1267069576261945,2.8731178764421594,0.11511844355591444,2.3444071786314993,0.0730058601671065,4.571898035935261,0.14492191649626474,2.2274908573037626,0.07401295613901873,40.48689694404602,7478.76797914505,0.6560172543609989,0.02152401299782794,1.643852653636214,0.054491383870668195,0.8072147539417542,0.02131282917995382,1.0356948873129892,0.031803494803629304
Year Prediciton MSD,109.52112057491547,0.0,6.169912627816987,0.0,67.57367313767108,0.0,129.90895985675874,0.0,62.33528671908767,0.0,1059.432785987854,87195.02450084686,25.21422012210396,0.0,54.53730206328028,0.0,5.073920955142543,0.0,28.275147713508925,0.0
