dset,RMSE-mean,RMSE-std,NLL-mean,NLL-std,CRPS-mean,CRPS-std,CRPS-calibration-mean,CRPS-calibration-std,CRPS-sharpness-mean,CRPS-sharpness-std,time_run,time_HP,WQL01-mean,WQL01-std,WQL05-mean,WQL05-std,WQL09-mean,WQL09-std,WQL_avg-mean,WQL_avg-std
Boston Housing,3.9375008797392455,0.9486402516699044,2.988355837264538,0.41640604149170196,2.3231048308823525,0.533166604998046,4.053247549019607,0.7571113679189433,1.7301427181372548,0.3031906766321874,2.300805389881134,74.09160912036896,0.7194382352941177,0.1691417354001415,1.610906862745098,0.38301099339838,0.8075656862745099,0.23310537985853685,1.0459702614379087,0.2322329123756537
Yacht Hydrodynamics,2.4035598416071666,1.455872355425906,1.034700708891361,0.2600232940765452,1.1998915596774193,0.4999988367403864,2.3121117741935486,0.8130834845462411,1.1122202145161288,0.35671790700276074,1.2954960703849792,43.80538862943649,0.29259274193548385,0.12098516640904776,0.8972540322580645,0.4128037190101247,0.3925570967741935,0.1858509859183034,0.5274679569892473,0.22610662061580372
Wine Quality Red,0.6143992129449194,0.044829672469708697,0.9555713708997855,0.10482431590318096,0.29968953906249995,0.030261337819923784,0.5573609375,0.04863259648546403,0.2576713984375,0.02899007407795132,5.945664644241333,211.20686260461807,0.0975,0.015274723810923718,0.20640624999999999,0.026713266981267938,0.104515625,0.015248743224340661,0.13614062500000004,0.015784425388731472
Energy Efficiency,1.0326841063853003,0.44302167330272124,1.2314174858914266,0.3749668600058348,0.5434048375649351,0.13398940710512106,1.016239525974026,0.24682825737535893,0.4728346884090908,0.12174202852834243,2.626573693752289,103.88354756832123,0.1882834415584416,0.05775665883640765,0.38120551948051945,0.0982214507266249,0.1614005194805195,0.05448437457592473,0.24362982683982684,0.06452077784165719
Concrete Compression Strength,5.873719544646134,0.49883294145485974,3.3247656618022154,0.1445117662153864,3.475578624289767,0.25574418449892833,6.187130233952098,0.4331707646137737,2.7115516096623318,0.2788624028792697,4.766208004951477,144.2220697283745,1.1058706932168445,0.11722403293341899,2.404801274319728,0.19124895351575247,1.1654194672755456,0.12410174089851289,1.5586971449373728,0.11716672680543148
Kin8nm,0.15887256857758897,0.006151747024376207,-0.38031902939191115,0.0487679088617603,0.0880210239296327,0.0036883991931941197,0.15938207717025887,0.006970176433307806,0.07136105324062617,0.003750097716687108,37.79932754039764,1213.5757597327233,0.0313081628856044,0.001454956266322106,0.061144588709004875,0.0026427809960745843,0.025612160018156287,0.0010720544580459974,0.039354970537588525,0.001584028421553919
Combined Cycle Power Plant,3.6226090405127627,0.20997776923630557,2.7581075614099677,0.06486701471351343,2.013454170585162,0.08704362327912772,3.7539147283176595,0.16936191341065904,1.7404605577324979,0.10815519329926099,34.266748225688936,1314.0979102373124,0.659291170323929,0.04091767355703111,1.3919269853709508,0.060112357792410746,0.6560901410658309,0.031163782723705048,0.9024360989202369,0.03914510220544978
Protein Structure,4.215170670064015,0.17319962930989616,2.8702500899984127,0.07153872601245219,2.070345379128582,0.10727203410555919,3.9239738773234207,0.2840501067034834,1.8536284981948383,0.17861088582822815,234.8286048412323,7137.121965265274,0.5695775009840367,0.015269212395327527,1.434700809096873,0.07797550367444801,0.7617797747649245,0.047606990494386714,0.9220193616152781,0.044696376379722146
Year Prediciton MSD,9.408315187310977,0.0,3.5696052512809633,0.0,4.6625755893005865,0.0,9.049085204051986,0.0,4.386509614751399,0.0,16014.810537338257,95852.90087509155,1.983138352476322,0.0,3.227159154738616,0.0,1.037778767746809,0.0,2.082692091653916,0.0
Naval Propulsion,0.0014931217819340928,0.0004440030562400522,-4.883291902598766,0.304324385821306,0.0006639844258172681,0.0001556471889567412,0.0011766609388097244,0.00030475368350133013,0.0005126765129924563,0.00015116941404264022,47.60156569480896,832.9928543210029,0.0002521785414920371,7.1851518500281e-05,0.0004256601005867565,9.726398035916403e-05,0.000251122799664711,6.359052903345384e-05,0.0003096538139145015,7.472833577123477e-05
