suite,config,model,natural_gradient,mode,stabilization,standardize,safety,job,source_file,dset,RMSE-mean,RMSE-std,NLL-mean,NLL-std,CRPS-mean,CRPS-std,CRPS-calibration-mean,CRPS-calibration-std,CRPS-sharpness-mean,CRPS-sharpness-std,time_run,time_HP,WQL01-mean,WQL01-std,WQL05-mean,WQL05-std,WQL09-mean,WQL09-std,WQL_avg-mean,WQL_avg-std,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,,,,uci_LSSboost_no_natural_exp_None.csv,Protein Structure,4.280962053932522,0.06704647540083204,3.037468393734193,0.21744000185571427,2.2204767349144796,0.05457772574262947,4.115860976987792,0.1632661336374092,1.8953842420733125,0.11100359255923138,5.320985174179077,4924.668335914612,0.5971023651583697,0.011252606918838316,1.5592793810131251,0.04934763434011297,0.7837581737200697,0.01094136508136171,0.9800466399638548,0.02254006132138117,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,,,,uci_LSSboost_no_natural_exp_None.csv,Boston Housing,3.5898935839507344,0.9514906578943343,2.565184556215934,0.19381824452040455,1.8031157130531006,0.31558304595390346,3.2613072968955947,0.3902753787363903,1.4581915838424933,0.10674204554045132,0.3204375743865967,1453.2395701408386,0.5505505374758601,0.09920547625202954,1.2336625929907254,0.19563471345517602,0.6221014348458254,0.17922420125900765,0.8021048551041371,0.14369134577871262,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,,,,uci_LSSboost_no_natural_exp_None.csv,Energy Efficiency,0.7249325473865799,0.1284812753818118,1.1376173307518689,1.3445994464025426,0.32134030628099197,0.05731064367892067,0.6170902097606917,0.12347238914019182,0.29574990347969976,0.07299770220237338,0.8836279392242432,1671.6978244781494,0.10552538687275181,0.026854142980462122,0.2320951436327649,0.04110987341345335,0.081168938115849,0.015152457982729444,0.13959648954045523,0.023934133271238195,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,,,,uci_LSSboost_no_natural_exp_None.csv,Combined Cycle Power Plant,3.5833490165149042,0.19104678650554663,2.6677925714047985,0.08408831875675098,1.8990130862549184,0.0785453920355243,3.718178290226512,0.2009387665823669,1.8191652039715938,0.13997354439433404,2.3733247041702272,1723.5411822795868,0.6351333069390643,0.04142372304290808,1.3249953366461966,0.05514316127578833,0.5555410451430732,0.022841312621481046,0.8385565629094446,0.03681905955811193,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,,,,uci_LSSboost_no_natural_exp_None.csv,Concrete Compression Strength,5.744233517245127,0.7320857520955976,3.1931236401350436,0.3708906643186922,2.9885442580107338,0.35151718936381315,5.315637585522,0.4897569042640226,2.327093327511266,0.24730063530497148,6.198477697372437,1879.7630586624146,0.930318727274434,0.12483639646461009,2.0722824466361263,0.23258720442993602,0.977664380225199,0.18603555896932714,1.3267551847119194,0.16401250474029416,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,,,,uci_LSSboost_no_natural_exp_None.csv,Kin8nm,0.1612765127174443,0.006710908077015335,-0.5145773067445842,0.034619320681377394,0.08697447622164373,0.003122026505195966,0.15755285477569833,0.005546577703268448,0.07057837855405456,0.0026889344005853653,8.011388468742371,2663.768636226654,0.028468570792765553,0.001118988728089081,0.0620080269278836,0.0023467539577535414,0.023357475111633136,0.0010004992743569364,0.0379446909440941,0.0013560365824917965,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,,,,uci_LSSboost_no_natural_exp_None.csv,Naval Propulsion,0.0014578499666992538,7.819870322051667e-05,-5.5777358777278785,0.03858929023751951,0.0006253263480523433,2.4241215028701483e-05,0.001128343753991834,3.841662504001598e-05,0.0005030174059394908,1.7248002437045775e-05,6.4509407639503475,2708.768857240677,0.0002058826600455443,1.051035563642887e-05,0.00044426495324436136,1.644070107799178e-05,0.0001688490521750186,9.342449679889492e-06,0.0002729988884883081,1.1186202648485833e-05,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,,,,uci_LSSboost_no_natural_exp_None.csv,Year Prediciton MSD,9.003776606127555,0.0,3.416456045803027,0.0,4.4532533052865375,0.0,8.560569769405996,0.0,4.107316464119458,0.0,261.72472739219666,88706.42087769508,1.7829127784463248,0.0,3.076018707246427,0.0,1.0768852394234585,0.0,1.9786055750387368,0.0,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,,,,uci_LSSboost_no_natural_exp_None_True_opt.csv,Boston Housing,4.110965888849887,1.1163870838550398,2.760081446474433,0.36707129158868396,1.994503006970589,0.4189797993196362,3.5318792729050914,0.4913859690288558,1.5373762659345016,0.1424213730544156,0.45388362407684324,668.5149400234222,0.6205766640637556,0.12745079278985944,1.346963602655074,0.2691266313402635,0.711898555811808,0.24189079272804082,0.8931462741768792,0.19366910165209308,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,,,,uci_LSSboost_no_natural_exp_None_True_opt.csv,Concrete Compression Strength,5.953042600175148,0.6542294570859604,3.3142711262921978,0.3847793271612246,3.1503259097696796,0.3596377073732286,5.655351056604949,0.5606125590660268,2.505025146835269,0.26141125760639183,0.5158824443817138,838.8701765537262,0.9652936832519489,0.1249459760606696,2.1962472573272627,0.26473496851235073,0.9945300451893662,0.15683423911284766,1.3853569952561924,0.15873158835890233,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,,,,uci_LSSboost_no_natural_exp_None_True_opt.csv,Energy Efficiency,1.9078741148583664,0.47891941720558645,1.7545226808699774,1.298570680174348,0.7728325364046157,0.25198111963939246,1.4301504284525817,0.459154829874356,0.6573178920479658,0.21055637120139947,0.7668824315071106,1310.026028394699,0.207806619184811,0.08576659520003319,0.5797467003933794,0.18805983402792933,0.1928168843860548,0.055977664861079406,0.3267900679880818,0.10559089394421427,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,,,,uci_LSSboost_no_natural_exp_None_True_opt.csv,Kin8nm,0.1835733250746621,0.007649792141508347,-0.2932217132478693,0.07745405302230948,0.10227974358329009,0.0043812558255795315,0.2035397990803441,0.009171062340132485,0.10126005549705401,0.005176180199443036,5.468536388874054,4968.749243021011,0.03544960064589887,0.0017990822381361063,0.07469932105611768,0.003348224721484205,0.02286668482523363,0.001379625308999506,0.044338535509083385,0.0018132882732865563,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,,,,uci_LSSboost_no_natural_exp_None_True_opt.csv,Naval Propulsion,0.0015709030519314286,0.00020039843684465606,-5.486993434520814,0.06805524481056915,0.0006938985713457347,6.691301837244926e-05,0.001262049318509592,0.00011535077135022375,0.0005681507471638573,5.026781886055243e-05,6.518094623088837,5284.98846578598,0.00022382821013760087,2.0706575633941858e-05,0.000495605341376922,5.0706479149661786e-05,0.00018567295111688602,1.6988599348780445e-05,0.0003017021675438029,2.8424146392819654e-05,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,False,,,uci_LSSboost_no_natural_exp_None_std_False_n_est_2000.csv,Yacht Hydrodynamics,14.82589601318929,3.0629488561307823,10.024279672913998,16.787170165796166,8.295322742830358,1.6776515662266613,14.325937066844753,2.3215632799289274,6.030614324014396,2.8269430653326997,0.28303366899490356,1149.0526794791222,1.753129357033885,0.4094139786616532,5.493899118423462,0.7128190776845993,4.497655062024603,1.8351923027152948,3.9148945124939836,0.8626166006503295,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,False,,,uci_LSSboost_no_natural_exp_None_std_False_n_est_2000.csv,Boston Housing,3.750883275322881,1.1038151006980401,2.593382270265813,0.2370768888609175,1.8674874085092306,0.3904220328580677,3.3940695849085136,0.49948546636913216,1.5265821763992835,0.1611283803808748,0.20725880861282348,1338.400745177269,0.5626365430429552,0.10078014041285752,1.28319869780073,0.2501073666686207,0.6455436532283347,0.2171514501981108,0.8304596313573398,0.17906708832218318,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,False,,,uci_LSSboost_no_natural_exp_None_std_False_n_est_2000.csv,Protein Structure,4.308807457240511,0.03144008156662805,3.0336311326172334,0.38899970892827124,2.2357639660702757,0.025688640738804912,4.149853057870042,0.0498955985757219,1.9140890917997666,0.0334310279034381,1.7290590286254883,11287.475883102417,0.6049240192300521,0.00800128279805092,1.5725892160262265,0.021481489844994654,0.7829911980972842,0.007823577087894008,0.9868348111178543,0.010808344583858502,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,False,,,uci_LSSboost_no_natural_exp_None_std_False_n_est_2000.csv,Combined Cycle Power Plant,3.4830843644027096,0.21035090445504367,2.6515807604118495,0.09946654692774828,1.8491270732553915,0.08167871588211946,3.6432667213984162,0.22346985768349376,1.7941396481430238,0.15886960588068855,0.7467864513397217,3305.820001292229,0.6364215392776252,0.05113990427303156,1.2910172752771012,0.05653386483308263,0.5238739044219756,0.023912427154082372,0.8171042396589006,0.036835558331256395,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,False,,,uci_LSSboost_no_natural_exp_None_std_False_n_est_2000.csv,Year Prediciton MSD,10.242623055791903,0.0,3.604878149380275,0.0,5.204583490784124,0.0,11.271739117279314,0.0,6.06715562649519,0.0,1130.9733436107635,91833.36717748642,2.069843999612903,0.0,3.4173219161325576,0.0,1.6378871485409954,0.0,2.3750176880954856,0.0,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,True,,,uci_LSSboost_no_natural_exp_None_std_True.csv,Boston Housing,4.973282560199239,1.0493763749375815,2.7507442628026277,0.18171448494409703,2.3917945242052268,0.4186420385250734,4.531157789129151,0.7365065456522324,2.1393632649239245,0.3652013479465324,0.45836989879608153,951.5459344387054,0.5858165504477999,0.08704573624147639,1.7422884294098497,0.2946391340919196,0.7913767912378357,0.19788465555937873,1.0398272570318285,0.17668230293887136,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,True,,,uci_LSSboost_no_natural_exp_None_std_True.csv,Energy Efficiency,3.9917044807372655,0.6255576678713998,1.7215965492154335,0.49477286964250283,1.5345209343135213,0.2877792641515285,2.87680692134892,0.5699035612073751,1.3422859870353983,0.2846714059145105,0.8352138638496399,1039.2199335098267,0.4816722767840912,0.11826866755855114,1.2025526948978373,0.23420963428664504,0.23489432798659227,0.03923410036207348,0.6397064332228404,0.12465782995421672,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,True,,,uci_LSSboost_no_natural_exp_None_std_True.csv,Concrete Compression Strength,6.412199823284911,0.7418450373278057,3.3376294013912107,0.32664230054417015,3.3441208570138046,0.37650349320598325,6.1298682813139065,0.5602155607353866,2.785747424300102,0.2763517088875266,0.7872218608856201,1227.3616325855255,1.0174992552841555,0.13963237688173308,2.3658941322021487,0.26914242193874593,1.0160333015610103,0.17397529874421933,1.4664755630157715,0.17075967050621704,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,True,,,uci_LSSboost_no_natural_exp_None_std_True.csv,Protein Structure,4.414572475152935,0.1298530624004497,2.9462196813073405,0.19085183087964225,2.3172896635170495,0.10666241344297855,4.438280542797687,0.29019997943398557,2.120990879280638,0.18372676411037825,4.82854814529419,2778.898281812668,0.616949633288258,0.022464005305855784,1.6551370978285547,0.0891368247242045,0.7897500230595466,0.025937643298086444,1.0206122513921199,0.04561417655587822,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,True,,,uci_LSSboost_no_natural_exp_None_std_True.csv,Wine Quality Red,0.6398224117351601,0.042789402990082936,0.9411377502897246,0.06994080942907029,0.3547542995661071,0.02235637008330041,0.6860268588208682,0.029047763057306508,0.33127255925476107,0.012436055526662087,0.5606603622436523,946.4200873374939,0.10875604475797451,0.011560876952719104,0.2510673986375332,0.015459648817660137,0.11146931943543018,0.009072485990890963,0.15709758761031262,0.010190000925930778,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,True,,,uci_LSSboost_no_natural_exp_None_std_True.csv,Yacht Hydrodynamics,7.475663910078408,3.1030615669958297,0.5733546568744451,0.5707642022606995,1.7558206144869046,0.9462184498170162,3.2139464187554103,1.727664363312502,1.4581258042685057,0.78469486071001,0.5071641206741333,859.6803257465363,0.6172551873907375,0.33725493171001386,1.4056007142374591,0.7453551703535461,0.12123336802108012,0.05498878755649249,0.7146964232164257,0.3739380759318293,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,True,,,uci_LSSboost_no_natural_exp_None_std_True.csv,Kin8nm,0.15334436733085025,0.005782748029651059,-0.5587847269422339,0.048647992849498424,0.08228177266603749,0.0029844489339014087,0.14725925273335833,0.005364629796422487,0.06497748006732082,0.002846037218374742,1.528459119796753,1704.7858364582062,0.02636179095695778,0.001080608649447988,0.058312961236704444,0.0021582525684239384,0.0230766211691031,0.0013383797611504593,0.035917124454255114,0.001250385999363032,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,True,,,uci_LSSboost_no_natural_exp_None_std_True.csv,Combined Cycle Power Plant,3.863673662815085,0.26741550643067985,2.805241715658358,0.19701499451258833,2.0712310760853314,0.14702293655501378,4.037420861240636,0.4444648534701831,1.9661897851553043,0.3095074487579905,1.3984203219413758,1477.258983373642,0.6362179087149865,0.04530435751767595,1.4613868553616036,0.10883690465110969,0.6357444468415224,0.05203251794769975,0.911116403639371,0.06516658296282485,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,True,,,uci_LSSboost_no_natural_exp_None_std_True.csv,Naval Propulsion,0.002454246109886739,0.00011484180919957033,-5.26327914006032,0.0395356948839536,0.0009998325357136208,3.7721450118710297e-05,0.001878574829777774,7.025051908990962e-05,0.0008787422940641533,3.4330825258644006e-05,3.756525421142578,2462.0649065971375,0.0002499583013865987,1.3874572461318883e-05,0.000742821376641462,2.9050849859150157e-05,0.00028615323220871714,1.3996773155137083e-05,0.000426310970078926,1.6118490153892772e-05,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,True,,,uci_LSSboost_no_natural_exp_None_std_True.csv,Boston Housing,4.951680206816432,1.0592483851821013,2.741537369251951,0.1863019018660514,2.382089095427715,0.421684370864089,4.4954616975154025,0.7312704427659414,2.1133726020876864,0.35301064136878124,0.3893126368522644,535.501193523407,0.5853633027618613,0.0870021383550685,1.7345616069494512,0.2961632786062276,0.786985896301115,0.19734786423372153,1.0356369353374757,0.17839956400390108,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,True,,,uci_LSSboost_no_natural_exp_None_std_True.csv,Yacht Hydrodynamics,7.4757466040962814,3.1028395244914977,0.5629853057380454,0.5853072355069165,1.7560006062758178,0.9459930696471527,3.214236041240331,1.7269628839936149,1.4582354349645132,0.7842141513723059,0.5684865713119507,1026.0577342510223,0.6170339932407691,0.33758814002599896,1.4057659513873435,0.7450850960082118,0.12119819204190567,0.054923613126200026,0.7146660455566728,0.3739499055408298,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,True,,,uci_LSSboost_no_natural_exp_None_std_True.csv,Protein Structure,4.430506366412308,0.13681382778254805,2.9540835393667075,0.184899161344675,2.3435109553544633,0.11956206185441125,4.526397247081581,0.33527415313994224,2.182886291727119,0.21603151075497937,5.971188259124756,3818.812012910843,0.6187283044810862,0.02325269259513605,1.6815915181280303,0.10371896186807063,0.7952075126544781,0.028011871895840115,1.031842445087865,0.05129561096378346,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,True,,,uci_LSSboost_no_natural_exp_None_std_True.csv,Energy Efficiency,3.9924396440874412,0.6249933823902191,1.721957310752408,0.4941375180228887,1.5345899453983853,0.28745710176290573,2.876857223111994,0.5685821895637179,1.342267277713609,0.2836594553107692,0.949877941608429,1093.2027332782745,0.4816523011112608,0.11787315671568548,1.2027461396824228,0.23395754723433138,0.2347858117134558,0.03895736578156721,0.6397280841690466,0.12435685451922453,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,True,,,uci_LSSboost_no_natural_exp_None_std_True.csv,Concrete Compression Strength,6.406747951724688,0.7440075946617465,3.335023664947207,0.3260764843295205,3.3409495830573688,0.37628997726247154,6.126959753910262,0.5598530840854283,2.7860101708528924,0.27611852772261186,0.8152373194694519,1221.285401582718,1.0174982301755384,0.13984647923506888,2.364033726159822,0.2691636874538421,1.0147115304577103,0.17340157481813873,1.4654144955976902,0.17097793364933753,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,True,,,uci_LSSboost_no_natural_exp_None_std_True.csv,Wine Quality Red,0.6398061621508713,0.04309568787604261,0.9429695966924767,0.07194624483802858,0.3548251135548265,0.022423139194390793,0.6856110839462582,0.02977838519025782,0.33078597039143176,0.012307580604771357,0.6238148808479309,1439.184751033783,0.10892500047019729,0.011588172025496517,0.25096434690058234,0.015704665315541023,0.1116016690270715,0.008954280571262834,0.15716367213261703,0.010199145675626159,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,True,,,uci_LSSboost_no_natural_exp_None_std_True.csv,Combined Cycle Power Plant,3.8625599828152857,0.2665211667388088,2.8052817605781764,0.19713462457558745,2.070522773431952,0.14666335858507423,4.034753211074619,0.4450220775228186,1.964230437642668,0.31053529513639216,1.65045565366745,2355.164061307907,0.6362353897877646,0.04522229330172605,1.4607758743142631,0.1086884960428744,0.6355863098737773,0.05201991372028869,0.910865857991935,0.06503244290559577,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,True,,,uci_LSSboost_no_natural_exp_None_std_True.csv,Kin8nm,0.15334498356581255,0.00578107673684924,-0.5588122141119279,0.048633704751196535,0.08228195598075917,0.002983478068346246,0.14725823267926144,0.005363554589085787,0.06497627669850228,0.0028458509276367925,1.8497292518615722,2716.9090325832367,0.026362399154825543,0.0010806214451970421,0.058313312137217355,0.0021574976236147887,0.023076267241781714,0.0013379209118131057,0.035917326177941536,0.0012498521975346931,
uci,LSSboost/no_natural/exp/None,LSSboost,False,exp,None,True,,,uci_LSSboost_no_natural_exp_None_std_True.csv,Naval Propulsion,0.0024537245381110032,0.00011412113433620451,-5.263425807076001,0.0391166297715541,0.0009997866470965872,3.76251503303409e-05,0.001878476002953669,7.002066045461827e-05,0.0008786893558570819,3.420565202618407e-05,4.807353961467743,4023.815813302994,0.0002499925844773034,1.3968847016979917e-05,0.0007428563974229447,2.9098146622058636e-05,0.00028600553107955434,1.3815532730828537e-05,0.00042628483765993407,1.606785869832069e-05,
uci,XGBoostLSS/no_natural/exp/None,XGBoostLSS,False,exp,None,False,,,uci_XGBoostLSS_no_natural_exp_None_None_clip_std_False_n_est_200_seed3.csv,Kin8nm,0.16351531976450254,0.006393792121457711,-0.4535626848881461,0.05186617115752695,0.09100417814645576,0.004147281162871889,0.16747389695575207,0.009047247501268446,0.07646971880929634,0.0052314112273424114,1.5115715861320496,631.6144493699073,0.029762202162558888,0.001797154683658405,0.06511691384268478,0.0030481526237867733,0.023913611018441576,0.0008440841150260961,0.03959757567456175,0.0017691096628216195,
uci,XGBoostLSS/no_natural/exp/None,XGBoostLSS,False,exp,None,False,,,uci_XGBoostLSS_no_natural_exp_None_None_clip_std_False_n_est_200_seed4.csv,Naval Propulsion,0.0017815565001358894,0.00017462066517555985,7.1146826917328765,5.249727951020866,0.000663795992895969,3.546591254619036e-05,0.0011841130675850574,6.897951322113076e-05,0.0005203170746890884,3.6798257932489876e-05,3.0991717338562013,274.85380454063414,0.0002029119440235514,9.0939421083354e-06,0.00047225035797720535,2.8963739074195213e-05,0.00019927092123623447,1.1244519790879463e-05,0.0002914777410789971,1.5219891693599804e-05,
uci,XGBoostLSS/no_natural/exp/None,XGBoostLSS,False,exp,None,False,,,uci_XGBoostLSS_no_natural_exp_None_None_clip_std_False_n_est_200_seed5.csv,Combined Cycle Power Plant,4.133229021050499,0.4734024323849355,2.8941263895872784,0.30844309289386396,2.176027008246142,0.203191397805431,4.055103446768401,0.4174589434340619,1.8790764385222585,0.22036002473736319,0.763041353225708,212.60330245494842,0.6708643201951765,0.07261880719778221,1.5602565385106966,0.1660480051967432,0.6177515836817232,0.02800628253921365,0.9496241474625318,0.08551359454543071,
uci,XGBoostLSS/no_natural/exp/None,XGBoostLSS,False,exp,None,False,,,uci_XGBoostLSS_no_natural_exp_None_None_clip_std_False_n_est_200_seed6.csv,Protein Structure,4.810869308398429,0.09860143876148676,2.8770779436994003,0.02804188576825938,2.607114468802616,0.055085380542351896,5.0804234111658655,0.10916750763445514,2.473308942363251,0.0543638796145691,1.5241397380828858,697.0960067749023,0.664114206279125,0.009690686852206112,1.8868210740285658,0.04175161461434032,0.8726054242757904,0.01926973500558223,1.1411802348611604,0.021040072436684047,
